table_name,ordinal_position,column_name,data_type,is_nullable
justice_matrix_campaigns,30,link_checked_at,timestamp with time zone,YES
justice_matrix_case_campaigns,1,id,uuid,NO
justice_matrix_case_campaigns,2,case_id,uuid,NO
justice_matrix_case_campaigns,3,campaign_id,uuid,NO
justice_matrix_case_campaigns,4,relationship,text,NO
justice_matrix_case_campaigns,5,note,text,YES
justice_matrix_case_campaigns,6,created_by,text,YES
justice_matrix_case_campaigns,7,created_at,timestamp with time zone,YES
justice_matrix_case_campaigns,8,status,text,NO
justice_matrix_case_campaigns,9,confirmed_by,text,YES
justice_matrix_case_campaigns,10,confirmed_at,timestamp with time zone,YES
justice_matrix_case_campaigns,11,proposed_reason,text,YES
justice_matrix_case_campaigns,12,proposal_score,numeric,YES
justice_matrix_cases,1,id,uuid,NO
justice_matrix_cases,2,jurisdiction,text,NO
justice_matrix_cases,3,case_citation,text,NO
justice_matrix_cases,4,year,integer,YES
justice_matrix_cases,5,court,text,YES
justice_matrix_cases,6,strategic_issue,text,YES
justice_matrix_cases,7,key_holding,text,YES
justice_matrix_cases,8,authoritative_link,text,YES
justice_matrix_cases,9,region,text,YES
justice_matrix_cases,10,case_type,text,YES
justice_matrix_cases,11,status,text,YES
justice_matrix_cases,12,source,text,YES
justice_matrix_cases,13,contributor_org,text,YES
justice_matrix_cases,14,verified,boolean,YES
justice_matrix_cases,15,verified_by,text,YES
justice_matrix_cases,16,verified_at,timestamp with time zone,YES
justice_matrix_cases,17,created_at,timestamp with time zone,YES
justice_matrix_cases,18,updated_at,timestamp with time zone,YES
justice_matrix_cases,19,lat,numeric,YES
justice_matrix_cases,20,lng,numeric,YES
justice_matrix_cases,21,country_code,character varying,YES
justice_matrix_cases,22,categories,ARRAY,YES
justice_matrix_cases,23,outcome,character varying,YES
justice_matrix_cases,24,precedent_strength,character varying,YES
justice_matrix_cases,25,featured,boolean,YES
justice_matrix_cases,26,featured_at,timestamp with time zone,YES
justice_matrix_cases,27,embedding,USER-DEFINED,YES
justice_matrix_cases,28,facts,text,YES
justice_matrix_cases,29,reasoning,text,YES
justice_matrix_cases,30,dissents,text,YES
justice_matrix_cases,31,statutes_cited,ARRAY,YES
justice_matrix_cases,32,cases_cited,ARRAY,YES
justice_matrix_cases,33,judges,ARRAY,YES
justice_matrix_cases,34,human_confirmed,boolean,NO
justice_matrix_cases,35,ai_extracted_at,timestamp with time zone,YES
justice_matrix_cases,36,external_id,text,YES
justice_matrix_cases,37,external_source,text,YES
justice_matrix_cases,38,link_status,text,YES
justice_matrix_cases,39,link_checked_at,timestamp with time zone,YES
justice_matrix_discovered,1,id,uuid,NO
justice_matrix_discovered,2,source_id,uuid,YES
justice_matrix_discovered,3,source_url,text,NO
justice_matrix_discovered,4,item_type,character varying,NO
justice_matrix_discovered,5,raw_data,jsonb,NO
justice_matrix_discovered,6,extracted_title,text,YES
justice_matrix_discovered,7,extracted_jurisdiction,text,YES
justice_matrix_discovered,8,extracted_year,integer,YES
justice_matrix_discovered,9,extracted_categories,ARRAY,YES
justice_matrix_discovered,10,extracted_summary,text,YES
justice_matrix_discovered,11,extracted_lat,numeric,YES
justice_matrix_discovered,12,extracted_lng,numeric,YES
justice_matrix_discovered,13,extracted_country_code,character varying,YES
justice_matrix_discovered,14,status,character varying,YES
justice_matrix_discovered,15,review_notes,text,YES
justice_matrix_discovered,16,reviewed_by,text,YES
justice_matrix_discovered,17,reviewed_at,timestamp with time zone,YES
justice_matrix_discovered,18,approved_case_id,uuid,YES
justice_matrix_discovered,19,approved_campaign_id,uuid,YES
justice_matrix_discovered,20,approved_resource_id,uuid,YES
justice_matrix_discovered,21,similarity_score,numeric,YES
justice_matrix_discovered,22,potential_duplicate_id,uuid,YES
justice_matrix_discovered,23,extraction_confidence,numeric,YES
justice_matrix_discovered,24,discovered_at,timestamp with time zone,YES
justice_matrix_discovered,25,created_at,timestamp with time zone,YES
justice_matrix_discovered,26,updated_at,timestamp with time zone,YES
justice_matrix_discovered,27,external_id,text,YES
justice_matrix_discovered,28,external_source,text,YES
justice_matrix_discovered,29,demand_count,integer,NO
justice_matrix_gaps,1,id,uuid,NO
justice_matrix_gaps,2,question,text,NO
justice_matrix_gaps,3,normalized_question,text,NO
justice_matrix_gaps,4,surface,text,YES
justice_matrix_gaps,5,intent,text,YES
justice_matrix_gaps,6,confidence,text,YES
justice_matrix_gaps,7,citation_count,integer,NO
justice_matrix_gaps,8,best_distance,double precision,YES
justice_matrix_gaps,9,relaxed,boolean,NO
justice_matrix_gaps,10,plan_source,text,YES
justice_matrix_gaps,11,categories,ARRAY,NO
justice_matrix_gaps,12,status,text,NO
justice_matrix_gaps,13,hit_count,integer,NO
justice_matrix_gaps,14,first_seen_at,timestamp with time zone,NO
justice_matrix_gaps,15,last_seen_at,timestamp with time zone,NO
justice_matrix_gaps,16,created_at,timestamp with time zone,NO
justice_matrix_issues,1,id,uuid,NO
justice_matrix_issues,2,slug,text,NO
justice_matrix_issues,3,title,text,NO
justice_matrix_issues,4,question,text,NO
justice_matrix_issues,5,summary,text,YES
justice_matrix_issues,6,category_tags,ARRAY,NO
justice_matrix_issues,7,hero_case_ids,ARRAY,YES
justice_matrix_issues,8,playbook,text,YES
justice_matrix_issues,9,sort_order,integer,YES
justice_matrix_issues,10,is_published,boolean,YES
justice_matrix_issues,11,created_at,timestamp with time zone,YES
justice_matrix_issues,12,updated_at,timestamp with time zone,YES
justice_matrix_issues,13,surface,text,NO
justice_matrix_queries,1,id,uuid,NO
justice_matrix_queries,2,question,text,YES
justice_matrix_queries,3,question_hash,text,NO
justice_matrix_queries,4,question_length,integer,YES
justice_matrix_queries,5,surface,text,YES
justice_matrix_queries,6,intent,text,YES
justice_matrix_queries,7,plan_source,text,YES
justice_matrix_queries,8,fuse_mode,text,YES
justice_matrix_queries,9,mode,text,YES
justice_matrix_queries,10,total,integer,YES
justice_matrix_queries,11,citations,integer,YES
justice_matrix_queries,12,verified_share,numeric,YES
justice_matrix_queries,13,confidence,text,YES
justice_matrix_queries,14,weak,boolean,YES
justice_matrix_queries,15,relaxed,boolean,YES
justice_matrix_queries,16,degraded,boolean,YES
justice_matrix_queries,17,faithfulness_verdict,text,YES
justice_matrix_queries,18,duration_ms,integer,YES
justice_matrix_queries,19,created_at,timestamp with time zone,NO
justice_matrix_sources,1,id,uuid,NO
justice_matrix_sources,2,name,text,NO
justice_matrix_sources,3,source_type,character varying,NO
justice_matrix_sources,4,url,text,NO
justice_matrix_sources,5,region,character varying,YES
justice_matrix_sources,6,jurisdictions,ARRAY,YES
justice_matrix_sources,7,organization,text,YES
justice_matrix_sources,8,description,text,YES
justice_matrix_sources,9,data_format,character varying,YES
justice_matrix_sources,10,requires_auth,boolean,YES
justice_matrix_sources,11,auth_type,character varying,YES
justice_matrix_sources,12,scrape_frequency,character varying,YES
justice_matrix_sources,13,scrape_priority,integer,YES
justice_matrix_sources,14,rate_limit_ms,integer,YES
justice_matrix_sources,15,css_selectors,jsonb,YES
justice_matrix_sources,16,extraction_patterns,jsonb,YES
justice_matrix_sources,17,is_active,boolean,YES
justice_matrix_sources,18,last_scraped_at,timestamp with time zone,YES
justice_matrix_sources,19,last_success_at,timestamp with time zone,YES
justice_matrix_sources,20,last_error,text,YES
justice_matrix_sources,21,success_rate,numeric,YES
justice_matrix_sources,22,total_items_found,integer,YES
justice_matrix_sources,23,total_items_approved,integer,YES
justice_matrix_sources,24,created_at,timestamp with time zone,YES
justice_matrix_sources,25,updated_at,timestamp with time zone,YES
justice_reinvestment_sites,1,id,uuid,NO
justice_reinvestment_sites,2,name,text,NO
justice_reinvestment_sites,3,location,text,NO
justice_reinvestment_sites,4,state,text,YES
justice_reinvestment_sites,5,postcode,text,YES
justice_reinvestment_sites,6,lga_name,text,YES
justice_reinvestment_sites,7,latitude,numeric,YES
justice_reinvestment_sites,8,longitude,numeric,YES
justice_reinvestment_sites,9,status,text,YES
justice_reinvestment_sites,10,start_year,integer,YES
justice_reinvestment_sites,11,lead_organisation,text,YES
justice_reinvestment_sites,12,lead_organisation_abn,text,YES
justice_reinvestment_sites,13,funders,ARRAY,YES
justice_reinvestment_sites,14,total_funding,numeric,YES
justice_reinvestment_sites,15,funding_details,jsonb,YES
justice_reinvestment_sites,16,focus_areas,ARRAY,YES
justice_reinvestment_sites,17,target_population,text,YES
justice_reinvestment_sites,18,outcomes,jsonb,YES
justice_reinvestment_sites,19,outcome_summary,text,YES
justice_reinvestment_sites,20,model_type,text,YES
justice_reinvestment_sites,21,indigenous_led,boolean,YES
justice_reinvestment_sites,22,source,text,YES
justice_reinvestment_sites,23,source_url,text,YES
justice_reinvestment_sites,24,gs_entity_id,uuid,YES
justice_reinvestment_sites,25,created_at,timestamp with time zone,YES
justice_reinvestment_sites,26,updated_at,timestamp with time zone,YES
justicehub_nodes,1,id,uuid,NO
justicehub_nodes,2,name,text,NO
justicehub_nodes,3,node_type,text,YES
justicehub_nodes,4,state_code,text,YES
justicehub_nodes,5,country,text,YES
justicehub_nodes,6,lead_organization_id,uuid,YES
justicehub_nodes,7,description,text,YES
justicehub_nodes,8,contact_email,text,YES
justicehub_nodes,9,website_url,text,YES
justicehub_nodes,10,latitude,numeric,YES
justicehub_nodes,11,longitude,numeric,YES
justicehub_nodes,12,status,text,YES
justicehub_nodes,13,logo_url,text,YES
justicehub_nodes,14,created_at,timestamp with time zone,YES
justicehub_nodes,15,updated_at,timestamp with time zone,YES
kiosk_control_signals,1,id,uuid,NO
kiosk_control_signals,2,signal_type,text,NO
kiosk_control_signals,3,payload,jsonb,YES
kiosk_control_signals,4,sent_at,timestamp with time zone,NO
kiosk_control_signals,5,sent_by,text,YES
knowledge_chunks,1,id,uuid,NO
knowledge_chunks,2,content,text,NO
knowledge_chunks,4,source_type,text,NO
knowledge_chunks,5,source_id,text,YES
knowledge_chunks,6,project_id,text,YES
knowledge_chunks,7,file_path,text,YES
knowledge_chunks,8,metadata,jsonb,YES
knowledge_chunks,9,confidence,double precision,YES
knowledge_chunks,10,created_at,timestamp with time zone,NO
knowledge_chunks,11,updated_at,timestamp with time zone,NO
knowledge_chunks,13,summary,text,YES
knowledge_chunks,14,topics,ARRAY,YES
knowledge_chunks,15,entities,ARRAY,YES
knowledge_chunks,16,quality_score,double precision,YES
knowledge_chunks,17,content_hash,text,YES
knowledge_chunks,18,embedding,USER-DEFINED,YES
knowledge_chunks,19,access_count,integer,YES
knowledge_chunks,20,last_accessed_at,timestamp with time zone,YES
knowledge_chunks,21,decay_score,double precision,YES
knowledge_chunks,22,consolidated_into,uuid,YES
knowledge_chunks,23,provenance,jsonb,YES
knowledge_chunks,24,org_profile_id,uuid,YES
knowledge_edges,1,id,uuid,NO
knowledge_edges,2,source_type,text,NO
knowledge_edges,3,source_id,uuid,NO
knowledge_edges,4,target_type,text,NO
knowledge_edges,5,target_id,uuid,NO
knowledge_edges,6,edge_type,text,NO
knowledge_edges,7,strength,double precision,YES
knowledge_edges,8,confidence,double precision,YES
knowledge_edges,9,created_by,text,YES
knowledge_edges,10,reasoning,text,YES
knowledge_edges,11,created_at,timestamp with time zone,YES
knowledge_edges,12,validated_at,timestamp with time zone,YES
knowledge_edges,13,decay_score,double precision,YES
knowledge_extraction_queue,1,id,uuid,NO
knowledge_extraction_queue,2,source_type,text,NO
knowledge_extraction_queue,3,source_id,text,NO
knowledge_extraction_queue,4,source_url,text,YES
knowledge_extraction_queue,5,source_metadata,jsonb,YES
knowledge_extraction_queue,6,raw_content,text,NO
knowledge_extraction_queue,7,raw_title,text,YES
knowledge_extraction_queue,8,extracted_knowledge,text,YES
knowledge_extraction_queue,9,suggested_title,text,YES
knowledge_extraction_queue,10,suggested_type,text,YES
knowledge_extraction_queue,11,suggested_excerpt,text,YES
knowledge_extraction_queue,12,suggested_projects,ARRAY,YES
knowledge_extraction_queue,13,suggested_domains,ARRAY,YES
knowledge_extraction_queue,14,suggested_tags,ARRAY,YES
knowledge_extraction_queue,15,suggested_parent_ids,jsonb,YES
knowledge_extraction_queue,16,confidence_score,numeric,YES
knowledge_extraction_queue,17,status,text,YES
knowledge_extraction_queue,18,reviewed_by,uuid,YES
knowledge_extraction_queue,19,reviewed_at,timestamp with time zone,YES
knowledge_extraction_queue,20,review_notes,text,YES
knowledge_extraction_queue,21,wiki_page_id,uuid,YES
knowledge_extraction_queue,22,extracted_at,timestamp with time zone,YES
knowledge_extraction_queue,23,extraction_model,text,YES
knowledge_extraction_queue,24,extraction_prompt,text,YES
knowledge_extraction_queue,25,priority,integer,YES
knowledge_extraction_queue,26,created_at,timestamp with time zone,YES
knowledge_extraction_queue,27,content_embedding,USER-DEFINED,YES
knowledge_extraction_queue,28,thread_id,text,YES
knowledge_links,1,id,uuid,NO
knowledge_links,2,source_id,uuid,NO
knowledge_links,3,target_id,uuid,NO
knowledge_links,4,link_type,text,NO
knowledge_links,5,strength,numeric,YES
knowledge_links,6,reason,text,YES
knowledge_links,7,auto_generated,boolean,YES
knowledge_links,8,created_at,timestamp with time zone,YES
knowledge_review_schedule,1,id,uuid,YES
knowledge_review_schedule,2,type,text,YES
knowledge_review_schedule,3,title,text,YES
knowledge_review_schedule,4,last_reviewed_at,timestamp with time zone,YES
knowledge_review_schedule,5,review_frequency_days,integer,YES
knowledge_review_schedule,6,next_review_due,timestamp with time zone,YES
knowledge_review_schedule,7,review_status,text,YES
knowledge_source_health,1,source_type,text,YES
knowledge_source_health,2,enabled,boolean,YES
knowledge_source_health,3,status,text,YES
knowledge_source_health,4,last_sync_at,timestamp with time zone,YES
knowledge_source_health,5,next_sync_due,timestamp with time zone,YES
knowledge_source_health,6,health_status,text,YES
knowledge_source_health,7,total_items_scanned,integer,YES
knowledge_source_health,8,total_items_extracted,integer,YES
knowledge_source_health,9,total_items_approved,integer,YES
knowledge_source_health,10,approval_rate_pct,numeric,YES
knowledge_source_health,11,consecutive_errors,integer,YES
knowledge_source_health,12,last_error,text,YES
knowledge_source_sync,1,id,uuid,NO
knowledge_source_sync,2,source_type,text,NO
knowledge_source_sync,3,last_sync_at,timestamp with time zone,YES
knowledge_source_sync,4,last_sync_cursor,text,YES
knowledge_source_sync,5,last_sync_duration_ms,integer,YES
knowledge_source_sync,6,items_scanned_last_sync,integer,YES
knowledge_source_sync,7,items_extracted_last_sync,integer,YES
knowledge_source_sync,8,total_items_scanned,integer,YES
knowledge_source_sync,9,total_items_extracted,integer,YES
knowledge_source_sync,10,total_items_approved,integer,YES
knowledge_source_sync,11,total_items_rejected,integer,YES
knowledge_source_sync,12,enabled,boolean,YES
knowledge_source_sync,13,sync_frequency_hours,integer,YES
knowledge_source_sync,14,next_sync_due,timestamp with time zone,YES
knowledge_source_sync,15,config,jsonb,YES
knowledge_source_sync,16,filters,jsonb,YES
knowledge_source_sync,17,status,text,YES
knowledge_source_sync,18,last_error,text,YES
knowledge_source_sync,19,last_error_at,timestamp with time zone,YES
knowledge_source_sync,20,consecutive_errors,integer,YES
knowledge_source_sync,21,created_at,timestamp with time zone,YES
knowledge_source_sync,22,updated_at,timestamp with time zone,YES
knowledge_sources,1,id,uuid,NO
knowledge_sources,2,knowledge_id,text,NO
knowledge_sources,3,source_type,text,NO
knowledge_sources,4,source_name,text,NO
knowledge_sources,5,source_url,text,YES
knowledge_sources,6,source_date,date,YES
knowledge_sources,7,authority_level,integer,NO
knowledge_sources,8,verified_by,uuid,YES
knowledge_sources,9,verified_at,timestamp with time zone,YES
knowledge_sources,10,context,text,YES
knowledge_sources,11,limitations,text,YES
knowledge_sources,12,conflicts_with,ARRAY,YES
knowledge_sources,13,superseded_by,uuid,YES
knowledge_sources,14,author,text,YES
knowledge_sources,15,organization,text,YES
knowledge_sources,16,projects,ARRAY,YES
knowledge_sources,17,created_at,timestamp with time zone,YES
knowledge_sources,18,org_profile_id,uuid,YES
knowledge_sources,19,storage_path,text,YES
knowledge_versions,1,id,uuid,NO
knowledge_versions,2,knowledge_id,text,NO
knowledge_versions,3,version,integer,NO
knowledge_versions,4,content,text,NO
knowledge_versions,5,content_type,text,NO
knowledge_versions,6,changed_from,text,YES
knowledge_versions,7,reason_for_change,text,NO
knowledge_versions,8,changed_by,uuid,YES
knowledge_versions,9,approved_by,uuid,YES
knowledge_versions,10,status,text,YES
knowledge_versions,11,active_from,timestamp with time zone,YES
knowledge_versions,12,active_until,timestamp with time zone,YES
knowledge_versions,13,tags,ARRAY,YES
knowledge_versions,14,projects,ARRAY,YES
knowledge_versions,15,domains,ARRAY,YES
knowledge_versions,16,created_at,timestamp with time zone,YES
knowledge_versions,17,updated_at,timestamp with time zone,YES
learned_thresholds,1,id,uuid,NO
learned_thresholds,2,threshold_type,text,NO
learned_thresholds,3,segment,text,NO
learned_thresholds,4,value,double precision,NO
learned_thresholds,5,confidence,double precision,NO
learned_thresholds,6,sample_size,integer,NO
learned_thresholds,7,prior_value,double precision,NO
learned_thresholds,8,prior_strength,double precision,NO
learned_thresholds,9,last_learned_at,timestamp with time zone,YES
learned_thresholds,10,learning_data,jsonb,YES
learned_thresholds,11,created_at,timestamp with time zone,YES
learned_thresholds,12,updated_at,timestamp with time zone,YES
learned_thresholds,13,threshold_days,integer,YES
learned_thresholds,14,prior_alpha,numeric,YES
learned_thresholds,15,prior_beta,numeric,YES
learned_thresholds,16,last_updated,timestamp with time zone,YES
lga_cross_system_stats,1,id,uuid,NO
lga_cross_system_stats,2,lga_code,text,NO
lga_cross_system_stats,3,lga_name,text,NO
lga_cross_system_stats,4,state,text,NO
lga_cross_system_stats,5,low_icsea_schools,integer,YES
lga_cross_system_stats,6,avg_icsea,integer,YES
lga_cross_system_stats,7,school_count,integer,YES
lga_cross_system_stats,8,population,integer,YES
lga_cross_system_stats,9,youth_population,integer,YES
lga_cross_system_stats,10,indigenous_pct,numeric,YES
lga_cross_system_stats,11,indigenous_youth_pct,numeric,YES
lga_cross_system_stats,12,dsp_recipients,integer,YES
lga_cross_system_stats,13,jobseeker_recipients,integer,YES
lga_cross_system_stats,14,youth_allowance_recipients,integer,YES
lga_cross_system_stats,15,youth_offenders,integer,YES
lga_cross_system_stats,16,youth_offender_rate,numeric,YES
lga_cross_system_stats,17,detention_beds,integer,YES
lga_cross_system_stats,18,detention_facility_count,integer,YES
lga_cross_system_stats,19,court_appearances,integer,YES
lga_cross_system_stats,20,jh_funding_tracked,bigint,YES
lga_cross_system_stats,21,jh_org_count,integer,YES
lga_cross_system_stats,22,pipeline_intensity,numeric,YES
lga_cross_system_stats,23,data_year,text,YES
lga_cross_system_stats,24,sources,jsonb,YES
lga_cross_system_stats,25,created_at,timestamp with time zone,YES
lga_cross_system_stats,26,updated_at,timestamp with time zone,YES
lga_cross_system_stats,27,recidivism_pct,numeric,YES
lga_cross_system_stats,28,indigenous_rate_ratio,numeric,YES
lga_cross_system_stats,29,cost_per_detention_day,numeric,YES
lga_cross_system_stats,30,detention_indigenous_pct,numeric,YES
lga_cross_system_stats,31,ndis_youth_participants,integer,YES
lga_cross_system_stats,32,ndis_budget,bigint,YES
lga_cross_system_stats,33,crime_rate_per_100k,numeric,YES
linkedin_contacts,1,id,uuid,NO
linkedin_contacts,2,person_id,uuid,YES
linkedin_contacts,3,first_name,text,NO
linkedin_contacts,4,last_name,text,NO
linkedin_contacts,5,full_name,text,YES
linkedin_contacts,6,linkedin_url,text,YES
linkedin_contacts,7,email_address,text,YES
linkedin_contacts,8,current_company,text,YES
linkedin_contacts,9,current_position,text,YES
linkedin_contacts,10,location,text,YES
linkedin_contacts,11,connected_date,date,YES
linkedin_contacts,12,data_source,text,YES
linkedin_contacts,13,relationship_score,numeric,YES
linkedin_contacts,14,strategic_value,text,YES
linkedin_contacts,15,influence_level,text,YES
linkedin_contacts,16,network_reach,integer,YES
linkedin_contacts,17,engagement_frequency,text,YES
linkedin_contacts,18,interaction_count,integer,YES
linkedin_contacts,19,last_interaction,timestamp with time zone,YES
linkedin_contacts,20,alignment_tags,ARRAY,YES
linkedin_contacts,21,skills_extracted,ARRAY,YES
linkedin_contacts,22,industries,ARRAY,YES
linkedin_contacts,23,notion_person_id,text,YES
linkedin_contacts,24,gmail_contact_id,text,YES
linkedin_contacts,25,raw_data,jsonb,YES
linkedin_contacts,26,imported_at,timestamp with time zone,YES
linkedin_contacts,27,updated_at,timestamp with time zone,YES
linkedin_contacts,28,bio,text,YES
linkedin_contacts,29,exa_enriched,boolean,YES
linkedin_contacts,30,exa_last_enriched,timestamp without time zone,YES
linkedin_contacts,31,exa_confidence_score,numeric,YES
llm_usage,1,id,bigint,NO
llm_usage,2,provider,text,NO
llm_usage,3,model,text,NO
llm_usage,4,endpoint,text,YES
llm_usage,5,input_tokens,integer,YES
llm_usage,6,output_tokens,integer,YES
llm_usage,7,input_cost,numeric,YES
llm_usage,8,output_cost,numeric,YES
llm_usage,9,estimated_cost,numeric,YES
llm_usage,10,script_name,text,YES
llm_usage,11,agent_id,text,YES
llm_usage,12,operation,text,YES
llm_usage,13,latency_ms,integer,YES
llm_usage,14,cache_hit,boolean,YES
llm_usage,15,response_status,integer,YES
llm_usage,16,created_at,timestamp with time zone,YES
location_project_rules,1,id,uuid,NO
location_project_rules,2,location_pattern,text,NO
location_project_rules,3,project_code,text,NO
location_project_rules,4,notes,text,YES
location_project_rules,5,priority,integer,YES
location_project_rules,6,created_at,timestamp with time zone,YES
locations,1,id,uuid,NO
locations,2,name,text,NO
locations,3,country,text,YES
locations,4,state_province,text,YES
locations,5,city,text,YES
locations,6,coordinates,jsonb,YES
locations,7,created_at,timestamp with time zone,YES
media_assets,1,id,uuid,NO
media_assets,2,filename,text,NO
media_assets,3,file_path,text,NO
media_assets,4,file_size,integer,YES
media_assets,5,mime_type,text,YES
media_assets,6,category,text,YES
media_assets,7,tags,ARRAY,YES
media_assets,8,uploaded_by,text,YES
media_assets,9,uploaded_at,timestamp with time zone,YES
media_assets,10,metadata,jsonb,YES
media_collections,1,id,uuid,NO
media_collections,2,name,text,NO
media_collections,3,description,text,YES
media_collections,4,type,text,YES
media_collections,5,project_id,uuid,YES
media_collections,6,story_id,uuid,YES
media_collections,7,organization_id,uuid,YES
media_collections,8,featured,boolean,YES
media_collections,9,public_visible,boolean,YES
media_collections,10,sort_order,integer,YES
media_collections,11,cover_image_id,uuid,YES
media_collections,12,settings,json,YES
media_collections,13,created_at,timestamp with time zone,YES
media_collections,14,updated_at,timestamp with time zone,YES
media_item,1,id,uuid,NO
media_item,2,title,character varying,NO
media_item,3,description,text,YES
media_item,4,media_type,character varying,NO
media_item,5,media_url,text,NO
media_item,6,thumbnail_url,text,YES
media_item,7,creator_name,character varying,YES
media_item,8,creator_profile_id,uuid,YES
media_item,9,organization_id,uuid,YES
media_item,10,organization_name,character varying,YES
media_item,11,program_id,uuid,YES
media_item,12,views,integer,YES
media_item,13,duration,character varying,YES
media_item,14,file_size_bytes,bigint,YES
media_item,15,mime_type,character varying,YES
media_item,16,tags,ARRAY,YES
media_item,17,is_featured,boolean,YES
media_item,18,is_public,boolean,YES
media_item,19,consent_level,character varying,YES
media_item,20,attribution_text,text,YES
media_item,21,created_at,timestamp with time zone,YES
media_item,22,updated_at,timestamp with time zone,YES
media_items,1,id,uuid,NO
media_items,2,file_url,text,NO
media_items,3,file_type,text,NO
media_items,4,title,text,YES
media_items,5,description,text,YES
media_items,6,alt_text,text,YES
media_items,7,file_size,bigint,YES
media_items,8,dimensions,json,YES
media_items,9,project_ids,ARRAY,YES
media_items,10,story_ids,ARRAY,YES
media_items,11,storyteller_ids,ARRAY,YES
media_items,12,organization_ids,ARRAY,YES
media_items,13,ai_tags,ARRAY,YES
media_items,14,manual_tags,ARRAY,YES
media_items,15,ai_confidence,numeric,YES
media_items,16,ai_processed,boolean,YES
media_items,17,photographer,text,YES
media_items,18,consent_verified,boolean,YES
media_items,19,usage_rights,text,YES
media_items,20,attribution_required,boolean,YES
media_items,21,community_approved,boolean,YES
media_items,22,location_data,json,YES
media_items,23,capture_date,date,YES
media_items,24,impact_themes,ARRAY,YES
media_items,25,emotional_tone,text,YES
media_items,26,processed,boolean,YES
media_items,27,thumbnail_url,text,YES
media_items,28,compressed_url,text,YES
media_items,29,created_at,timestamp with time zone,YES
media_items,30,updated_at,timestamp with time zone,YES
media_items,31,year_in_review_year,integer,YES
media_items,32,timeline_entry_id,text,YES
media_items,33,is_hero_image,boolean,YES
media_items,34,source,text,YES
media_items,35,source_id,text,YES
media_items,36,project_slugs,ARRAY,YES
media_items,37,credit,text,YES
media_items,38,caption,text,YES
media_items,39,blurhash,text,YES
media_items,40,created_by,uuid,YES
media_processing_jobs,1,id,uuid,NO
media_processing_jobs,2,media_id,uuid,YES
media_processing_jobs,3,job_type,text,NO
media_processing_jobs,4,status,text,YES
media_processing_jobs,5,result_data,json,YES
media_processing_jobs,6,error_message,text,YES
media_processing_jobs,7,started_at,timestamp with time zone,YES
media_processing_jobs,8,completed_at,timestamp with time zone,YES
media_processing_jobs,9,created_at,timestamp with time zone,YES
member_actions,1,id,uuid,NO
member_actions,2,user_id,uuid,NO
member_actions,3,action_type,text,NO
member_actions,4,metadata,jsonb,YES
member_actions,5,created_at,timestamp with time zone,YES
member_wall_entries,1,id,integer,NO
member_wall_entries,2,name,character varying,NO
member_wall_entries,3,email,character varying,NO
member_wall_entries,4,phone,character varying,YES
member_wall_entries,5,business,character varying,YES
member_wall_entries,6,location,character varying,YES
member_wall_entries,7,likesToDo,text,YES
member_wall_entries,8,needs,text,YES
member_wall_entries,9,connect,text,YES
member_wall_entries,10,isPublic,boolean,NO
member_wall_entries,11,createdAt,timestamp without time zone,NO
member_wall_entries,12,updatedAt,timestamp without time zone,NO
memory_episodes,1,id,uuid,NO
memory_episodes,2,title,text,NO
memory_episodes,3,summary,text,YES
memory_episodes,4,episode_type,text,NO
memory_episodes,5,project_code,text,YES
memory_episodes,6,entity_ids,ARRAY,YES
memory_episodes,7,started_at,timestamp with time zone,NO
memory_episodes,8,ended_at,timestamp with time zone,YES
memory_episodes,9,key_events,jsonb,YES
memory_episodes,10,outcome,text,YES
memory_episodes,11,lessons_learned,ARRAY,YES
memory_episodes,12,embedding,USER-DEFINED,YES
memory_episodes,13,topics,ARRAY,YES
memory_episodes,14,status,text,YES
memory_episodes,15,decay_score,double precision,YES
memory_episodes,16,access_count,integer,YES
memory_episodes,17,last_accessed_at,timestamp with time zone,YES
memory_episodes,18,created_at,timestamp with time zone,YES
memory_episodes,19,updated_at,timestamp with time zone,YES
mentor_profiles,1,id,uuid,NO
mentor_profiles,2,organization_id,uuid,YES
mentor_profiles,3,jr_site_id,uuid,YES
mentor_profiles,4,display_name,text,NO
mentor_profiles,5,expertise,ARRAY,NO
mentor_profiles,6,location_state,text,YES
mentor_profiles,7,bio,text,YES
mentor_profiles,8,availability,text,YES
mentor_profiles,9,contact_email,text,YES
mentor_profiles,10,status,text,NO
mentor_profiles,11,is_public,boolean,NO
mentor_profiles,12,source_event_registration_id,uuid,YES
mentor_profiles,13,created_by,uuid,YES
mentor_profiles,14,created_at,timestamp with time zone,NO
mentor_profiles,15,updated_at,timestamp with time zone,NO
mentor_profiles,16,reviewed_at,timestamp with time zone,YES
mentor_profiles,17,reviewed_by,uuid,YES
mentorships,1,id,uuid,NO
mentorships,2,from_jr_site_id,uuid,NO
mentorships,3,to_jr_site_id,uuid,NO
mentorships,4,mentor_profile_id,uuid,YES
mentorships,5,status,text,NO
mentorships,6,note,text,YES
mentorships,7,is_public,boolean,NO
mentorships,8,meeting_frequency,text,YES
mentorships,9,last_interaction,timestamp with time zone,YES
mentorships,10,created_by,uuid,YES
mentorships,11,created_at,timestamp with time zone,NO
mentorships,12,updated_at,timestamp with time zone,NO
messages,1,id,uuid,NO
messages,2,created_at,timestamp with time zone,NO
messages,3,portrait_id,uuid,NO
